md_strat,model,iteration,prop_miss_train,prop_miss_test,outcome,additional_missing_pct,auc,bri,ipa,cal_error,numeric,nominal
pmm_si,cph,3,0.36809545454545456,0.08895454545454545,dead,30,0.6038807379189938,0.11501023839824943,0.014956544644039504,2.253747597698023e-4,-0.3371939007020601,0.6209230769230769
pmm_si,xgb,3,0.36809545454545456,0.08895454545454545,dead,30,0.6136974843331177,0.11483670608212221,0.016442819906785866,4.8554952845639057e-4,-0.3371939007020601,0.6209230769230769
pmm_mi,cph,3,0.0571,0.05753333333333333,txpl,0,0.7094259607337907,0.06948845443041997,0.043882678030899847,7.834928397492915e-4,NA,NA
pmm_mi,xgb,3,0.0571,0.05753333333333333,txpl,0,0.7287042792328391,0.06929987424286194,0.04647742251589848,2.589842341343142e-4,NA,NA
pmm_si,cph,3,0.0571,0.05753333333333333,txpl,0,0.7083003208369877,0.06958141985900658,0.042603532346274675,7.10056997536814e-4,NA,NA
pmm_si,xgb,3,0.0571,0.05753333333333333,txpl,0,0.7280226644450952,0.06936302678514099,0.045608483350474294,1.4823372279458978e-4,NA,NA
pmm_mi,cph,3,0.2135720930232558,0.0709860465116279,txpl,15,0.720803723918477,0.069273882786726,0.04683504856526843,6.424262187217621e-4,-0.29648708615584274,0.6196717948717948
pmm_mi,xgb,3,0.2135720930232558,0.0709860465116279,txpl,15,0.7311036087787942,0.06948656117954191,0.04390872796932743,4.800068166148389e-4,-0.29648708615584274,0.6196717948717948
pmm_si,cph,3,0.2135720930232558,0.0709860465116279,txpl,15,0.716760154731763,0.06930684565721586,0.0463815002497171,3.7312233357850513e-4,-0.2893776288887974,0.6182564102564102
pmm_si,xgb,3,0.2135720930232558,0.0709860465116279,txpl,15,0.7293646971690595,0.06944078397091141,0.04453859349852607,4.806802071263864e-4,-0.2893776288887974,0.6182564102564102
pmm_mi,cph,3,0.36809545454545456,0.08895454545454545,txpl,30,0.7118121492684134,0.06991217547300504,0.038052543632039915,3.0332435735981584e-4,-0.3777111125759335,0.6037333333333333
pmm_mi,xgb,3,0.36809545454545456,0.08895454545454545,txpl,30,0.7238019361737542,0.07003779243811217,0.036324133390992275,5.698796218695701e-4,-0.3777111125759335,0.6037333333333333
pmm_si,cph,3,0.36809545454545456,0.08895454545454545,txpl,30,0.698858988301198,0.07015153828106979,0.0347590623062316,1.4527251010283503e-4,-0.3949741214098778,0.5865128205128205
pmm_si,xgb,3,0.36809545454545456,0.08895454545454545,txpl,30,0.7275293671839469,0.0699565248263391,0.03744232449148788,5.075207852991816e-4,-0.3949741214098778,0.5865128205128205
bayesreg_mi,cph,3,0.0571,0.05753333333333333,dead,0,0.6173214324722892,0.11440375566708304,0.020150967796639052,8.693962704309108e-5,NA,NA
bayesreg_mi,xgb,3,0.0571,0.05753333333333333,dead,0,0.6163100014816009,0.11415604210932909,0.02227259298642037,2.496822182349238e-4,NA,NA
bayesreg_si,cph,3,0.0571,0.05753333333333333,dead,0,0.6103935638076834,0.11482881078264258,0.016510441826267153,4.5114259794540605e-4,NA,NA
bayesreg_si,xgb,3,0.0571,0.05753333333333333,dead,0,0.6109886031139826,0.11446984326996815,0.01958493853169041,2.1249915860947855e-4,NA,NA
bayesreg_mi,cph,3,0.2135720930232558,0.0709860465116279,dead,15,0.6198489995456117,0.11443717251810948,0.01986475805687471,2.4677006339755744e-4,-0.3472148827954106,0.6221538461538462
bayesreg_mi,xgb,3,0.2135720930232558,0.0709860465116279,dead,15,0.6253880210188579,0.11387757974701931,0.024657576544200532,3.601220267677582e-4,-0.3472148827954106,0.6221538461538462
bayesreg_si,cph,3,0.2135720930232558,0.0709860465116279,dead,15,0.6202150967535199,0.11441267121321495,0.020074607635226727,7.919271718307443e-5,-0.3499694796144079,0.62
bayesreg_si,xgb,3,0.2135720930232558,0.0709860465116279,dead,15,0.6082414443300139,0.11433835732600703,0.020711093649478318,1.7330079492626287e-4,-0.3499694796144079,0.62
bayesreg_mi,cph,3,0.36809545454545456,0.08895454545454545,dead,30,0.6130005052779643,0.11461375673063508,0.01835234381193418,2.4512565310154735e-4,-0.316827752148031,0.6032717948717948
bayesreg_mi,xgb,3,0.36809545454545456,0.08895454545454545,dead,30,0.6224610926478393,0.11411962076611178,0.022584535699270436,4.478734710472589e-4,-0.316827752148031,0.6032717948717948
bayesreg_si,cph,3,0.36809545454545456,0.08895454545454545,dead,30,0.6064509949442266,0.11507304608209144,0.0144186073370981,2.8678188768284016e-4,-0.3180043490100079,0.6001025641025641
bayesreg_si,xgb,3,0.36809545454545456,0.08895454545454545,dead,30,0.6161891789173479,0.11444720740836524,0.019778810900262234,4.7731997092987933e-4,-0.3180043490100079,0.6001025641025641
bayesreg_mi,cph,3,0.0571,0.05753333333333333,txpl,0,0.7130436040037549,0.06953236511849051,0.043278494647804644,1.92913606643295e-4,NA,NA
bayesreg_mi,xgb,3,0.0571,0.05753333333333333,txpl,0,0.7283625167094937,0.06937992728591537,0.0453759431152253,3.0750551102761846e-4,NA,NA
bayesreg_si,cph,3,0.0571,0.05753333333333333,txpl,0,0.7145822773504836,0.06953467118386636,0.04324676464215815,8.906332912205067e-5,NA,NA
bayesreg_si,xgb,3,0.0571,0.05753333333333333,txpl,0,0.7277580017924205,0.06956749675284307,0.04279510550886212,1.247544406337511e-4,NA,NA
bayesreg_mi,cph,3,0.2135720930232558,0.0709860465116279,txpl,15,0.7145770609414653,0.06984926528651939,0.03891814813454719,2.760356697782252e-5,-0.29219441803227963,0.6190564102564102
bayesreg_mi,xgb,3,0.2135720930232558,0.0709860465116279,txpl,15,0.7316284811143686,0.0694646073321315,0.04421079906826053,2.7410575766732387e-4,-0.29219441803227963,0.6190564102564102
bayesreg_si,cph,3,0.2135720930232558,0.0709860465116279,txpl,15,0.7014133494149322,0.07000270469066239,0.03680691867382235,2.8994061545363533e-5,-0.2918325105172671,0.6241025641025642
bayesreg_si,xgb,3,0.2135720930232558,0.0709860465116279,txpl,15,0.7197784648985056,0.06990839454437477,0.03810456682619745,3.4019106977802927e-4,-0.2918325105172671,0.6241025641025642
bayesreg_mi,cph,3,0.36809545454545456,0.08895454545454545,txpl,30,0.7182841719630024,0.0696892620561598,0.041119691705659434,9.47035733291568e-5,-0.344464736179082,0.606574358974359
bayesreg_mi,xgb,3,0.36809545454545456,0.08895454545454545,txpl,30,0.7222658301021393,0.07012644980498701,0.03510426391937971,5.483313413713901e-4,-0.344464736179082,0.606574358974359
bayesreg_si,cph,3,0.36809545454545456,0.08895454545454545,txpl,30,0.6972930555628484,0.07011647835539,0.03524146477904755,9.755249676769904e-5,-0.34813699984194524,0.6065128205128205
bayesreg_si,xgb,3,0.36809545454545456,0.08895454545454545,txpl,30,0.7222771133960153,0.0697192304780737,0.04070734511457719,3.020695143704871e-4,-0.34813699984194524,0.6065128205128205
hotdeck_si,cph,3,0.0571,0.05753333333333333,dead,0,0.6119735995572958,0.11470227138505845,0.01759423060169174,3.309431072445705e-4,NA,NA
hotdeck_si,xgb,3,0.0571,0.05753333333333333,dead,0,0.6143821676100151,0.11428284495785715,0.021186547797725552,4.739101234831795e-4,NA,NA
hotdeck_si,cph,3,0.2135720930232558,0.0709860465116279,dead,15,0.60463714755606,0.11505333022444358,0.0145874703601927,2.7693266220064796e-4,-0.35536083404781615,0.5695384615384615
hotdeck_si,xgb,3,0.2135720930232558,0.0709860465116279,dead,15,0.6172264559537,0.11416563514804513,0.02219043021434175,3.250448667654974e-4,-0.35536083404781615,0.5695384615384615
hotdeck_si,cph,3,0.36809545454545456,0.08895454545454545,dead,30,0.5841976197035427,0.1155911505024977,0.009981129634070052,2.635307759006019e-4,-0.3513238906619881,0.5687692307692308
hotdeck_si,xgb,3,0.36809545454545456,0.08895454545454545,dead,30,0.5948031778555539,0.11527735488250941,0.01266873663405288,3.725687461608937e-4,-0.3513238906619881,0.5687692307692308
hotdeck_si,cph,3,0.0571,0.05753333333333333,txpl,0,0.7135774097798344,0.06948265688817182,0.04396244855700726,0.00067551535943047975,NA,NA
hotdeck_si,xgb,3,0.0571,0.05753333333333333,txpl,0,0.7250643177041036,0.06945505395717197,0.04434224748450388,1.7163094856688114e-4,NA,NA
hotdeck_si,cph,3,0.2135720930232558,0.0709860465116279,txpl,15,0.7188713482086512,0.06942729956711764,0.044724130393098416,9.697827801150424e-5,-0.3520756443364321,0.5706666666666667
hotdeck_si,xgb,3,0.2135720930232558,0.0709860465116279,txpl,15,0.7258254842189691,0.06959990262673917,0.04234922111526651,4.21404583929763e-4,-0.3520756443364321,0.5706666666666667
hotdeck_si,cph,3,0.36809545454545456,0.08895454545454545,txpl,30,0.702333764214333,0.07010651915335026,0.03537849712004937,1.55353745649124e-4,-0.2851464291441022,0.5634871794871795
hotdeck_si,xgb,3,0.36809545454545456,0.08895454545454545,txpl,30,0.7107997904383397,0.0701355630635632,0.034978871227087316,2.820496542240647e-4,-0.2851464291441022,0.5634871794871795
hotdeck_mi,cph,3,0.0571,0.05753333333333333,dead,0,0.6106471145001336,0.11471882495974133,0.01745245200327128,2.6484871476451156e-4,NA,NA
hotdeck_mi,xgb,3,0.0571,0.05753333333333333,dead,0,0.6155001307264394,0.11422669892615882,0.02166742916827913,3.920990069801065e-4,NA,NA
hotdeck_mi,cph,3,0.2135720930232558,0.0709860465116279,dead,15,0.6101730426699998,0.1147095772748697,0.017531656877435964,2.641030109092162e-4,-0.474373126626192,0.5570461538461539
hotdeck_mi,xgb,3,0.2135720930232558,0.0709860465116279,dead,15,0.6188087485059872,0.11437746248847297,0.02037616447365731,2.75226339010565e-4,-0.474373126626192,0.5570461538461539
hotdeck_mi,cph,3,0.36809545454545456,0.08895454545454545,dead,30,0.6104584382150896,0.11465553853986293,0.017994489604291175,2.726779098515577e-4,-0.3781608740811386,0.5585333333333333
hotdeck_mi,xgb,3,0.36809545454545456,0.08895454545454545,dead,30,0.6146972064007429,0.1145480484736903,0.01891512404235307,3.660856974780488e-4,-0.3781608740811386,0.5585333333333333
hotdeck_mi,cph,3,0.0571,0.05753333333333333,txpl,0,0.7089558835648792,0.06948006797792704,0.04399807032972247,6.736072738327761e-4,NA,NA
hotdeck_mi,xgb,3,0.0571,0.05753333333333333,txpl,0,0.7293546469274008,0.06933148682729467,0.04604245328516654,2.2788959798091142e-4,NA,NA
hotdeck_mi,cph,3,0.2135720930232558,0.0709860465116279,txpl,15,0.7273971047656748,0.06903703881729119,0.050093872259603045,5.050150479158647e-4,-0.3714251734114309,0.5578051282051282
hotdeck_mi,xgb,3,0.2135720930232558,0.0709860465116279,txpl,15,0.7300200400906574,0.06950584650868218,0.04364337399934748,3.9499091064181685e-4,-0.3714251734114309,0.5578051282051282
hotdeck_mi,cph,3,0.36809545454545456,0.08895454545454545,txpl,30,0.7179732043088505,0.06991444944740549,0.03802125517798227,0.0024666282030176754,-0.3871368808312226,0.5555179487179487
hotdeck_mi,xgb,3,0.36809545454545456,0.08895454545454545,txpl,30,0.7235532533665954,0.07000983691551024,0.036708783756632,8.006056601027511e-4,-0.3871368808312226,0.5555179487179487
nbrs_mi,cph,3,0.0571,0.05753333333333333,dead,0,0.6164349402491932,0.11449896905335402,0.019335481068546767,1.1869921005180848e-4,NA,NA
nbrs_mi,xgb,3,0.0571,0.05753333333333333,dead,0,0.6201947893354236,0.11409600833283173,0.022786772240916298,4.2774155768983304e-4,NA,NA
nbrs_mi,cph,3,0.2135720930232558,0.0709860465116279,dead,15,0.6248584650481073,0.11440172864622139,0.020168328891281173,1.230597440538951e-4,-0.03512579146361699,0.6633230769230769
nbrs_mi,xgb,3,0.2135720930232558,0.0709860465116279,dead,15,0.6197410996560441,0.11425683643582345,0.021409306438778586,3.113729578507309e-4,-0.03512579146361699,0.6633230769230769
nbrs_mi,cph,3,0.36809545454545456,0.08895454545454545,dead,30,0.6186138485889645,0.1146589761548791,0.01796504700665058,3.187231156855439e-4,-0.044336563164410404,0.6411076923076923
nbrs_mi,xgb,3,0.36809545454545456,0.08895454545454545,dead,30,0.6251761834026658,0.11428648006725159,0.021155413693767722,5.116346868149228e-4,-0.044336563164410404,0.6411076923076923
nbrs_mi,cph,3,0.0571,0.05753333333333333,txpl,0,0.7118451610982737,0.0695218035404296,0.043423815303072266,8.97675774108321e-4,NA,NA
nbrs_mi,xgb,3,0.0571,0.05753333333333333,txpl,0,0.726936744821522,0.0694032807183976,0.04505461460811255,3.402378067633357e-4,NA,NA
nbrs_mi,cph,3,0.2135720930232558,0.0709860465116279,txpl,15,0.7166409968476716,0.06932332233248142,0.04615479158625646,4.647320200561738e-4,-0.036053080178891556,0.6574564102564102
nbrs_mi,xgb,3,0.2135720930232558,0.0709860465116279,txpl,15,0.7197750917509298,0.06978002086343027,0.03987090773911661,3.8302014636880453e-4,-0.036053080178891556,0.6574564102564102
nbrs_mi,cph,3,0.36809545454545456,0.08895454545454545,txpl,30,0.7042599938869857,0.07022502820482959,0.033747887289131584,8.850614828460162e-4,-0.051164429732145085,0.6459589743589744
nbrs_mi,xgb,3,0.36809545454545456,0.08895454545454545,txpl,30,0.7094310236699417,0.0701932332776255,0.034185365441434135,4.990013644963944e-4,-0.051164429732145085,0.6459589743589744
nbrs_si,cph,3,0.0571,0.05753333333333333,dead,0,0.6089798683975063,0.11503950673229335,0.014705866258352684,2.5942081158750294e-4,NA,NA
nbrs_si,xgb,3,0.0571,0.05753333333333333,dead,0,0.6162576239638086,0.11426113945460156,0.021372451802663672,4.453927926451898e-4,NA,NA
nbrs_si,cph,3,0.2135720930232558,0.0709860465116279,dead,15,0.6128478800673416,0.11465879815968556,0.017966571505711904,1.0807347730866519e-4,-0.00577581500858098,0.6756923076923077
nbrs_si,xgb,3,0.2135720930232558,0.0709860465116279,dead,15,0.6262806294247918,0.11421006768971097,0.02180987292672698,3.378552097869185e-4,-0.00577581500858098,0.6756923076923077
nbrs_si,cph,3,0.36809545454545456,0.08895454545454545,dead,30,0.6119586250788234,0.11464791163775928,0.018059812745139125,1.6551012496712644e-4,-0.025273086988398762,0.6527692307692308
nbrs_si,xgb,3,0.36809545454545456,0.08895454545454545,dead,30,0.6187589834893863,0.11454411382860215,0.01894882361942729,4.6774728860186064e-4,-0.025273086988398762,0.6527692307692308
nbrs_si,cph,3,0.0571,0.05753333333333333,txpl,0,0.707827542581123,0.06952599100370334,0.04336619844853218,7.308471032145662e-4,NA,NA
nbrs_si,xgb,3,0.0571,0.05753333333333333,txpl,0,0.7291670408023984,0.06933800748601682,0.04595273313228665,2.640284543290961e-4,NA,NA
nbrs_si,cph,3,0.2135720930232558,0.0709860465116279,txpl,15,0.7093655096786188,0.06954900908881456,0.04304948410981513,7.483751200241642e-4,-0.0020623575778707564,0.6699487179487179
nbrs_si,xgb,3,0.2135720930232558,0.0709860465116279,txpl,15,0.7270887213835012,0.06984493738275564,0.03897769736168499,2.766657721426387e-4,-0.0020623575778707564,0.6699487179487179
nbrs_si,cph,3,0.36809545454545456,0.08895454545454545,txpl,30,0.7195184823208461,0.0697896452531435,0.039738482204635606,2.2014509047364785e-4,-0.01936856430365892,0.65471794871794875
nbrs_si,xgb,3,0.36809545454545456,0.08895454545454545,txpl,30,0.7143764913297831,0.07018844656742002,0.034251227555942565,4.5517526383490406e-4,-0.01936856430365892,0.65471794871794875
mia,xgb,4,0.05756666666666667,0.05706666666666667,dead,0,0.6055495562979301,0.11359766578892795,0.01796807292496283,1.3053678213594206e-4,NA,NA
mia,xgb,4,0.21398604651162792,0.07057209302325582,dead,15,0.5978184013169329,0.1141019992166413,0.01360819876323538,3.849103588481406e-4,NA,NA
mia,xgb,4,0.3684863636363636,0.08856363636363636,dead,30,0.5939664572546758,0.11445934723487854,0.01051898772576565,3.2207713336081267e-4,NA,NA
mia,xgb,4,0.05756666666666667,0.05706666666666667,txpl,0,0.7193752572970792,0.07453639888617572,0.04189379420372352,4.3025333635320876e-4,NA,NA
mia,xgb,4,0.21398604651162792,0.07057209302325582,txpl,15,0.7177928690454524,0.07469120570211656,0.03990387554292296,5.14598852463359e-4,NA,NA
mia,xgb,4,0.3684863636363636,0.08856363636363636,txpl,30,0.7046633877319154,0.07496034453704024,0.036444309588375745,2.90819679168659e-4,NA,NA
meanmode_si,cph,4,0.05756666666666667,0.05706666666666667,dead,0,0.6000513607266922,0.11391175478873601,0.015252828526123752,2.1867363198958971e-4,NA,NA
meanmode_si,xgb,4,0.05756666666666667,0.05706666666666667,dead,0,0.6075160403752867,0.11361283578816538,0.01783693093818528,5.254016937343344e-4,NA,NA
meanmode_si,cph,4,0.21398604651162792,0.07057209302325582,dead,15,0.5969875205621192,0.1148464461978673,0.007172584981021468,9.402328371579593e-4,0,0.6665641025641026
meanmode_si,xgb,4,0.21398604651162792,0.07057209302325582,dead,15,0.6040278058571572,0.11358591499634206,0.01806965646902281,1.638148172608878e-4,0,0.6665641025641026
meanmode_si,cph,4,0.3684863636363636,0.08856363636363636,dead,30,0.5989373030776138,0.11404145636219884,0.01413158113738755,4.0838541463893494e-4,0,0.6712307692307692
meanmode_si,xgb,4,0.3684863636363636,0.08856363636363636,dead,30,0.6001781318783712,0.11460586243316355,0.009252389494909807,5.531782483418399e-4,0,0.6712307692307692
meanmode_si,cph,4,0.05756666666666667,0.05706666666666667,txpl,0,0.7044089789236424,0.07470448531004002,0.03973317673063603,2.717253421655684e-4,NA,NA
meanmode_si,xgb,4,0.05756666666666667,0.05706666666666667,txpl,0,0.7281202639998404,0.07412904081829175,0.04713005861484476,2.326493341022649e-4,NA,NA
meanmode_si,cph,4,0.21398604651162792,0.07057209302325582,txpl,15,0.7063498975879062,0.07469842331214549,0.03981109889871859,8.887759725426868e-5,0,0.6734358974358974
meanmode_si,xgb,4,0.21398604651162792,0.07057209302325582,txpl,15,0.707952829344333,0.07483378023728571,0.03807119313573171,2.957162362455174e-4,0,0.6734358974358974
meanmode_si,cph,4,0.3684863636363636,0.08856363636363636,txpl,30,0.6987128920390309,0.0748111921002938,0.038361545695725585,2.3930010717864263e-4,0,0.6717435897435897
meanmode_si,xgb,4,0.3684863636363636,0.08856363636363636,txpl,30,0.7041589554730495,0.0751150176257948,0.03445610988433956,4.4239205536968773e-4,0,0.6717435897435897
ranger_si,cph,4,0.05756666666666667,0.05706666666666667,dead,0,0.61364667020847,0.11317159493086543,0.021651380877708126,2.1891471296729443e-4,NA,NA
ranger_si,xgb,4,0.05756666666666667,0.05706666666666667,dead,0,0.6015919719076205,0.11414842820536726,0.01320682828652664,5.744534045363763e-4,NA,NA
ranger_si,cph,4,0.21398604651162792,0.07057209302325582,dead,15,0.6184220323208127,0.11278692563651327,0.02497677956258204,1.6301891200229559e-4,-0.00917361027770082,0.6158974358974358
ranger_si,xgb,4,0.21398604651162792,0.07057209302325582,dead,15,0.6067025022069503,0.11358915430394939,0.018041653222037768,1.987077531412242e-4,-0.00917361027770082,0.6158974358974358
ranger_si,cph,4,0.3684863636363636,0.08856363636363636,dead,30,0.6086710174540558,0.11351416994584115,0.01868987986632764,2.929246226027828e-4,-0.05613556995019999,0.6015384615384616
ranger_si,xgb,4,0.3684863636363636,0.08856363636363636,dead,30,0.5981973488050508,0.11391984528329263,0.015182887617521068,4.342142427231688e-4,-0.05613556995019999,0.6015384615384616
ranger_si,cph,4,0.05756666666666667,0.05706666666666667,txpl,0,0.7037651681141911,0.07471293169660276,0.039624605140067604,2.678156740917864e-4,NA,NA
ranger_si,xgb,4,0.05756666666666667,0.05706666666666667,txpl,0,0.7197599828915775,0.07462753174028959,0.04072235374801059,4.651288988179417e-4,NA,NA
ranger_si,cph,4,0.21398604651162792,0.07057209302325582,txpl,15,0.693744191405075,0.075013751789688915,0.03575780177525523,1.6112407926489002e-4,-0.006148590659381342,0.6068717948717949
ranger_si,xgb,4,0.21398604651162792,0.07057209302325582,txpl,15,0.7138526545631051,0.07481297770105123,0.03833859321623445,3.903508723955601e-4,-0.006148590659381342,0.6068717948717949
ranger_si,cph,4,0.3684863636363636,0.08856363636363636,txpl,30,0.6844056492793591,0.07552782973536964,0.029149738099253586,NA,-0.053488901112729345,0.5988717948717949
ranger_si,xgb,4,0.3684863636363636,0.08856363636363636,txpl,30,0.6908202635999766,0.07549652773611683,0.029552100437468476,NA,-0.053488901112729345,0.5988717948717949
ranger_mi,cph,4,0.05756666666666667,0.05706666666666667,dead,0,0.6153279916781755,0.1131351394939632,0.021966531745508333,1.8833842056943903e-4,NA,NA
ranger_mi,xgb,4,0.05756666666666667,0.05706666666666667,dead,0,0.6090791671243696,0.11356406193841524,0.0182585723278067,2.953407471134126e-4,NA,NA
ranger_mi,cph,4,0.21398604651162792,0.07057209302325582,dead,15,0.6147760134558231,0.1130390700845006,0.0227970349662594,2.9431533545345247e-4,-0.05333853412624886,0.6104
ranger_mi,xgb,4,0.21398604651162792,0.07057209302325582,dead,15,0.6074276661848821,0.11387108358275254,0.015604423979349247,8.242852816174547e-4,-0.05333853412624886,0.6104
ranger_mi,cph,4,0.3684863636363636,0.08856363636363636,dead,30,0.5952803799860305,0.11423936547397606,0.012420691524695937,1.3443240458110078e-4,-0.07511075332221498,0.5987179487179487
ranger_mi,xgb,4,0.3684863636363636,0.08856363636363636,dead,30,0.6014599645614558,0.1139004482235606,0.015350571802015045,9.817181834172783e-5,-0.07511075332221498,0.5987179487179487
ranger_mi,cph,4,0.05756666666666667,0.05706666666666667,txpl,0,0.7041232676294288,0.07470125217942997,0.03977473605665571,2.70828191387706e-4,NA,NA
ranger_mi,xgb,4,0.05756666666666667,0.05706666666666667,txpl,0,0.7214861555227623,0.07449715692999553,0.042398218381785036,3.4300912155212657e-4,NA,NA
ranger_mi,cph,4,0.21398604651162792,0.07057209302325582,txpl,15,0.7207961802398327,0.07467085013476249,0.040165530193481236,0.001330785526817368,-0.05673709301845686,0.6056820512820513
ranger_mi,xgb,4,0.21398604651162792,0.07057209302325582,txpl,15,0.7151937229985045,0.07468459804377317,0.03998881174267477,4.5183044188980563e-4,-0.05673709301845686,0.6056820512820513
ranger_mi,cph,4,0.3684863636363636,0.08856363636363636,txpl,30,0.6946554865191708,0.07545792915638594,0.030048254522287654,5.931426350100357e-4,-0.08745294848907974,0.5951384615384615
ranger_mi,xgb,4,0.3684863636363636,0.08856363636363636,txpl,30,0.6978413316524097,0.07568535968391969,0.027124815731659035,8.455116756771664e-4,-0.08745294848907974,0.5951384615384615
pmm_mi,cph,4,0.05756666666666667,0.05706666666666667,dead,0,0.6006234341355625,0.11387127415241971,0.015602776537949836,2.1993160093836776e-4,NA,NA
pmm_mi,xgb,4,0.05756666666666667,0.05706666666666667,dead,0,0.6050054303857442,0.11374819678640741,0.01666675881333357,3.411738632947963e-4,NA,NA
pmm_si,cph,4,0.05756666666666667,0.05706666666666667,dead,0,0.5995372131660581,0.11392443622979112,0.015143199689026221,2.5226496428642136e-4,NA,NA
pmm_si,xgb,4,0.05756666666666667,0.05706666666666667,dead,0,0.6075761849556577,0.11361611850109771,0.01780855245976687,1.627232016898608e-4,NA,NA
pmm_mi,cph,4,0.21398604651162792,0.07057209302325582,dead,15,0.6046949288738658,0.11363895657150547,0.017611121340584512,2.3263984115844932e-4,-0.40138179818468667,0.6242666666666666
pmm_mi,xgb,4,0.21398604651162792,0.07057209302325582,dead,15,0.6058561393503525,0.11366424504234698,0.017392506938776142,1.599342789266555e-4,-0.40138179818468667,0.6242666666666666
pmm_si,cph,4,0.21398604651162792,0.07057209302325582,dead,15,0.5969643563419141,0.11407298447433313,0.013859026129313667,2.157952503888715e-4,-0.3828091043217744,0.6043076923076923
pmm_si,xgb,4,0.21398604651162792,0.07057209302325582,dead,15,0.5999440508361423,0.11395310872019414,0.014895331030731485,1.5976328820097474e-4,-0.3828091043217744,0.6043076923076923
pmm_mi,cph,4,0.3684863636363636,0.08856363636363636,dead,30,0.6005528494687425,0.11400179926365067,0.014474409809429378,3.371118917784523e-4,-0.3657816368409586,0.5936615384615385
pmm_mi,xgb,4,0.3684863636363636,0.08856363636363636,dead,30,0.6046780166849364,0.11408390381957688,0.013764630301920211,3.5953778667622264e-4,-0.3657816368409586,0.5936615384615385
pmm_si,cph,4,0.3684863636363636,0.08856363636363636,dead,30,0.5786470821798184,0.11475913576408384,0.007927368390932776,3.4822100866504596e-4,-0.38623256595253264,0.5981025641025641
pmm_si,xgb,4,0.3684863636363636,0.08856363636363636,dead,30,0.6091806388779433,0.1138735290089221,0.015583283698366035,3.207630120650764e-4,-0.38623256595253264,0.5981025641025641
pmm_mi,cph,4,0.05756666666666667,0.05706666666666667,txpl,0,0.7166946787400273,0.07468184411129207,0.04002421135735856,2.997021131663382e-4,NA,NA
pmm_mi,xgb,4,0.05756666666666667,0.05706666666666667,txpl,0,0.7207014390475205,0.07455495781813946,0.04165523387409764,3.1561431907344635e-4,NA,NA
pmm_si,cph,4,0.05756666666666667,0.05706666666666667,txpl,0,0.7034158086740955,0.07473090335398574,0.039393593758723866,2.711247185945561e-4,NA,NA
pmm_si,xgb,4,0.05756666666666667,0.05706666666666667,txpl,0,0.7172965129589961,0.07463766231950106,0.0405921331986433,3.3442647367235197e-4,NA,NA
pmm_mi,cph,4,0.21398604651162792,0.07057209302325582,txpl,15,0.7209233280836281,0.07454970472513141,0.04172275821235183,3.884278226413523e-4,-0.3005045219989576,0.6185846153846154
pmm_mi,xgb,4,0.21398604651162792,0.07057209302325582,txpl,15,0.7240099834299873,0.07455964998834536,0.04159491975294205,5.52250637234786e-4,-0.3005045219989576,0.6185846153846154
pmm_si,cph,4,0.21398604651162792,0.07057209302325582,txpl,15,0.7030273562324569,0.07465579048444362,0.040359110036930046,1.467712562041966e-4,-0.2488519939923065,0.6005128205128205
pmm_si,xgb,4,0.21398604651162792,0.07057209302325582,txpl,15,0.7175314984393029,0.07473578819735527,0.03933080297708402,3.289541597578971e-4,-0.2488519939923065,0.6005128205128205
pmm_mi,cph,4,0.3684863636363636,0.08856363636363636,txpl,30,0.7032608849601661,0.07527203877365617,0.03243772774547382,NA,-0.34661733474222023,0.6086666666666667
pmm_mi,xgb,4,0.3684863636363636,0.08856363636363636,txpl,30,0.7061651798700123,0.07540965355461983,0.030668799039219374,NA,-0.34661733474222023,0.6086666666666667
pmm_si,cph,4,0.3684863636363636,0.08856363636363636,txpl,30,0.6751357151995369,0.07504796258653504,0.03531804915434367,NA,-0.33966820567071193,0.6192307692307693
pmm_si,xgb,4,0.3684863636363636,0.08856363636363636,txpl,30,0.7040648835190765,0.07545110321520451,0.030135996574547352,NA,-0.33966820567071193,0.6192307692307693
bayesreg_mi,cph,4,0.05756666666666667,0.05706666666666667,dead,0,0.6117065823746203,0.11330553424300585,0.02049349898023356,2.8659522610129557e-4,NA,NA
bayesreg_mi,xgb,4,0.05756666666666667,0.05706666666666667,dead,0,0.6050103201847797,0.1136490485236177,0.017523878181916697,3.3674181733435606e-4,NA,NA
bayesreg_si,cph,4,0.05756666666666667,0.05706666666666667,dead,0,0.6000382966266662,0.11388959179139523,0.015444423756863612,2.7912899946510846e-4,NA,NA
bayesreg_si,xgb,4,0.05756666666666667,0.05706666666666667,dead,0,0.6027964085545074,0.11384712160657011,0.015811571067130825,3.9723278187013533e-4,NA,NA
bayesreg_mi,cph,4,0.21398604651162792,0.07057209302325582,dead,15,0.6036369994835669,0.11363264382953071,0.017665693889444056,2.138376234471337e-4,-0.32605186610870623,0.6188717948717949
bayesreg_mi,xgb,4,0.21398604651162792,0.07057209302325582,dead,15,0.6108894332143066,0.11340750699732209,0.01961196237703966,3.710250712669957e-4,-0.32605186610870623,0.6188717948717949
bayesreg_si,cph,4,0.21398604651162792,0.07057209302325582,dead,15,0.6132544007989946,0.1129849332451924,0.02326503846142247,1.266902276419275e-4,-0.3330939523169754,0.6186666666666667
